"state","year","agi_group","age_group","net_n1","outflow_rate","net_y2_agi"
"Pool 3",2022,0,3,1626.33333333333,0.0383056626604816,284236.083333333
"Pool 3",2022,0,4,1284.75,0.0259317535065687,247869.916666667
"Pool 3",2022,0,5,1661.58333333333,0.0226949707080168,307560.833333333
"Pool 3",2022,0,6,1778.66666666667,0.0203387450444763,216176.166666667
"Pool 3",2022,1,0,489.75,0.0479064512605386,2602.75
"Pool 3",2022,1,1,106.583333333333,0.0733556868415776,631.333333333333
"Pool 3",2022,1,2,106.333333333333,0.0672492154328972,629.583333333333
"Pool 3",2022,1,3,36.4166666666667,0.0482441306594249,165.916666666667
"Pool 3",2022,1,4,39.75,0.0385918008030044,221.833333333333
"Pool 3",2022,1,5,43.3333333333333,0.0300329417696629,198.916666666667
"Pool 3",2022,1,6,157.333333333333,0.0227946236268484,755.083333333333
"Pool 3",2022,2,0,1370.75,0.045619026411607,24980.1666666667
"Pool 3",2022,2,1,459.25,0.0697681781111003,8511.83333333333
"Pool 3",2022,2,2,361.666666666667,0.0615015119010168,6713.25
"Pool 3",2022,2,3,142,0.0397819876273793,2645.58333333333
"Pool 3",2022,2,4,97.5833333333333,0.0327045804577965,1766.33333333333
"Pool 3",2022,2,5,85.5,0.0276557735682711,1619.25
"Pool 3",2022,2,6,224.75,0.0207366970036457,3723.83333333333
"Pool 3",2022,3,0,2484.33333333333,0.0406323811484793,90349.5
"Pool 3",2022,3,1,722.583333333333,0.0742697073518339,25252.4166666667
"Pool 3",2022,3,2,810,0.0591384729570574,29773.6666666667
"Pool 3",2022,3,3,299.25,0.0318005423885685,10861.0833333333
"Pool 3",2022,3,4,175.5,0.0238506772932871,6656.75
"Pool 3",2022,3,5,205.75,0.0194725910930579,7735.66666666667
"Pool 3",2022,3,6,271.25,0.0188875014500946,10070.25
"Pool 3",2022,4,0,1579.33333333333,0.0410829983387837,96996.6666666667
"Pool 3",2022,4,1,194.5,0.0893641712571394,11406.8333333333
"Pool 3",2022,4,2,544,0.0684732291194374,33566.25
"Pool 3",2022,4,3,238.166666666667,0.0386401336685766,14664.1666666667
"Pool 3",2022,4,4,171.166666666667,0.0239625416682714,10443.0833333333
"Pool 3",2022,4,5,210,0.0195094681346539,13140.5833333333
"Pool 3",2022,4,6,221.5,0.0189883196467782,13776.25
"Pool 3",2022,5,0,1063.33333333333,0.0396453340358663,92204.9166666667
"Pool 3",2022,5,1,60.25,0.101025953506922,5043.25
"Pool 3",2022,5,2,262.833333333333,0.0719026620897917,22673.75
"Pool 3",2022,5,3,202.25,0.0407283332854763,17367.6666666667
"Pool 3",2022,5,4,136.083333333333,0.0248053077765843,11870.9166666667
"Pool 3",2022,5,5,190.5,0.0208127798467383,16807.75
"Pool 3",2022,5,6,211.416666666667,0.0191837684152983,18441.6666666667
"Pool 3",2022,6,0,2091.66666666667,0.0361251614175593,293350.583333333
"Pool 3",2022,6,1,-4.75,0.11409289522977,-1100.16666666667
"Pool 3",2022,6,2,350.166666666667,0.0717346231465097,46785.25
"Pool 3",2022,6,3,434.416666666667,0.040257088292935,60950.75
"Pool 3",2022,6,4,368.916666666667,0.025401369366045,52899.3333333333
"Pool 3",2022,6,5,519.583333333333,0.0224336442832385,74357.75
"Pool 3",2022,6,6,423.333333333333,0.0201986530958005,59457.8333333333
"Pool 3",2022,7,0,1373.41666666667,0.0341365630311393,698166.166666667
"Pool 3",2022,7,1,-2.58333333333333,0.13099706542725,-3734.5
"Pool 3",2022,7,2,130.416666666667,0.0784628636619166,56655.0833333333
"Pool 3",2022,7,3,273.833333333333,0.0400142118383412,177580.833333333
"Pool 3",2022,7,4,295.75,0.0263336636466192,164012.166666667
"Pool 3",2022,7,5,406.916666666667,0.0289992174714582,193701
"Pool 3",2022,7,6,269.083333333333,0.0236526414672376,109951.166666667
"Pool 3",2023,0,0,8954.5,0.0396749380876137,869302.833333333
"Pool 3",2023,0,1,1777.16666666667,0.0781918946027452,51676
"Pool 3",2023,0,2,1961.5,0.0625248384979534,137038.583333333
"Pool 3",2023,0,3,1325.16666666667,0.0353543239668793,146305.583333333
"Pool 3",2023,0,4,975.25,0.0245329733476443,136052.083333333
"Pool 3",2023,0,5,1337.66666666667,0.0207917278974595,225940.083333333
"Pool 3",2023,0,6,1577.75,0.0188835520624146,172291.5
"Pool 3",2023,1,0,406.75,0.0505843750110993,2355.75
"Pool 3",2023,1,1,84.4166666666667,0.0813847448265113,562.083333333333
"Pool 3",2023,1,2,75.5,0.0732335943529264,549.75
"Pool 3",2023,1,3,33.1666666666667,0.0522679187574016,240.333333333333
"Pool 3",2023,1,4,36.75,0.0393927153761893,189.25
"Pool 3",2023,1,5,30.0833333333333,0.0307674320577553,149.333333333333
"Pool 3",2023,1,6,146.833333333333,0.0226191416722234,665.333333333333
"Pool 3",2023,2,0,1444.83333333333,0.0474963896600368,25993.8333333333
"Pool 3",2023,2,1,585.333333333333,0.0736069647645136,10768.9166666667
"Pool 3",2023,2,2,312,0.0614931346164421,5611.58333333333
"Pool 3",2023,2,3,188.416666666667,0.041074372902191,3447
"Pool 3",2023,2,4,78.5,0.0339780498280471,1393.91666666667
"Pool 3",2023,2,5,82.9166666666667,0.0257769731748711,1456.41666666667
"Pool 3",2023,2,6,197.666666666667,0.0198383776836523,3316.08333333333
"Pool 3",2023,3,0,2292.41666666667,0.0405929642899325,84111.6666666667
"Pool 3",2023,3,1,872.916666666667,0.0742067054101704,31114.5
"Pool 3",2023,3,2,611.666666666667,0.0565359122366048,22691.3333333333
"Pool 3",2023,3,3,243.583333333333,0.0309563545838556,9332.58333333333
"Pool 3",2023,3,4,176.916666666667,0.0233968471517721,6659.75
"Pool 3",2023,3,5,174.25,0.0187811501530999,6537.33333333333
"Pool 3",2023,3,6,213.083333333333,0.0178215840912709,7776.5
"Pool 3",2023,4,0,1383.41666666667,0.0386232012976419,85631.75
"Pool 3",2023,4,1,222.5,0.0865892942517273,13343.25
"Pool 3",2023,4,2,422.416666666667,0.0625482985321278,26097.1666666667
"Pool 3",2023,4,3,203.333333333333,0.0348696848449739,12497.0833333333
"Pool 3",2023,4,4,131.083333333333,0.0219105875488004,8179.33333333333
"Pool 3",2023,4,5,183.833333333333,0.0176723206107019,11614.9166666667
"Pool 3",2023,4,6,220.25,0.0176372127486402,13900.5
"Pool 3",2023,5,0,818.166666666667,0.0373421989930935,71020.8333333333
"Pool 3",2023,5,1,33.75,0.099440947299709,2771.16666666667
"Pool 3",2023,5,2,223,0.0664355420956973,19334.8333333333
"Pool 3",2023,5,3,125.333333333333,0.0356360255984486,10836.5
"Pool 3",2023,5,4,98.9166666666667,0.0230708089614737,8522.41666666667
"Pool 3",2023,5,5,142,0.018390005584999,12458.3333333333
"Pool 3",2023,5,6,195.166666666667,0.0172984594403346,17097.25
"Pool 3",2023,6,0,1615.16666666667,0.0329170756792311,226603
"Pool 3",2023,6,1,-14.1666666666667,0.1113398905544,-2119.5
"Pool 3",2023,6,2,249,0.0651292230105606,33778.4166666667
"Pool 3",2023,6,3,338.25,0.0345293166241045,47266.5833333333
"Pool 3",2023,6,4,257.666666666667,0.0229625013447878,36420.75
"Pool 3",2023,6,5,407.5,0.0196981114079461,58882.9166666667
"Pool 3",2023,6,6,376.916666666667,0.018025656174386,52373.3333333333
"Pool 3",2023,7,0,993.75,0.0309887400187847,373585.666666667
"Pool 3",2023,7,1,-7.58333333333333,0.131307174319148,-4764.25
"Pool 3",2023,7,2,67.9166666666667,0.0723169877110574,28975.25
"Pool 3",2023,7,3,193.083333333333,0.0353278251600724,62685.0833333333
"Pool 3",2023,7,4,195.416666666667,0.0240891628063466,74686.8333333333
"Pool 3",2023,7,5,317.083333333333,0.0253154930951315,134840.5
"Pool 3",2023,7,6,227.833333333333,0.0214429271911817,77162.25
"Pool 4",2016,0,0,13592.75,0.0337903294039112,659301.75
"Pool 4",2016,0,1,3410.25,0.0554198457097284,70225
"Pool 4",2016,0,2,5497.75,0.0566641995691142,251901.75
"Pool 4",2016,0,3,2176.75,0.033422903537828,146479.25
"Pool 4",2016,0,4,919,0.02243491751332,78350
"Pool 4",2016,0,5,562.75,0.019689262281856,67229.25
"Pool 4",2016,0,6,1026.25,0.0188423861581057,45116.25
"Pool 4",2016,1,0,1776.75,0.0547855011187513,11396.75
"Pool 4",2016,1,1,643.5,0.0791252289199927,4208.25
"Pool 4",2016,1,2,627.25,0.083402116817246,4152
"Pool 4",2016,1,3,175,0.0620201235163286,1160.75
"Pool 4",2016,1,4,115.5,0.0460151121851655,722.75
"Pool 4",2016,1,5,69.75,0.0358535286950128,314.5
"Pool 4",2016,1,6,145.75,0.0241964876290083,838.75
"Pool 4",2016,2,0,4902.5,0.0442248203809959,84833.75
"Pool 4",2016,2,1,1829.75,0.0570696469199107,31604.5
"Pool 4",2016,2,2,1810.25,0.0619511626941942,31834.25
"Pool 4",2016,2,3,649.75,0.0429003077447079,11001.75
"Pool 4",2016,2,4,253,0.0339356096071851,4381.25
"Pool 4",2016,2,5,114.75,0.0270854675126687,1899.25
"Pool 4",2016,2,6,245,0.0203425468996047,4114
"Pool 4",2016,3,0,3377.5,0.0322977575649336,119005
"Pool 4",2016,3,1,851.25,0.045849731588441,28468
"Pool 4",2016,3,2,1596,0.050474733451374,56614.5
"Pool 4",2016,3,3,483.5,0.028922858502163,18080
"Pool 4",2016,3,4,180,0.0193211388665206,6189.5
"Pool 4",2016,3,5,104.25,0.0173137995649495,3737.75
"Pool 4",2016,3,6,162.5,0.0182310778467626,5914.75
"Pool 4",2016,4,0,1410.25,0.0285414283586754,84372.75
"Pool 4",2016,4,1,115.5,0.0520273013569047,6479.25
"Pool 4",2016,4,2,745.25,0.0545356582711075,44826.25
"Pool 4",2016,4,3,295.5,0.0301197773815216,17752.5
"Pool 4",2016,4,4,63.5,0.0185744730356526,3566.25
"Pool 4",2016,4,5,56,0.0155435776262477,3618.5
"Pool 4",2016,4,6,134.5,0.0164696491803461,8129.5
"Pool 4",2016,5,0,623.5,0.0266240024966026,53638.75
"Pool 4",2016,5,1,-5.75,0.0703008890792347,-695.5
"Pool 4",2016,5,2,281,0.0563834842123516,24129.25
"Pool 4",2016,5,3,169.75,0.0306509155243794,14930.75
"Pool 4",2016,5,4,52.75,0.0180488029333304,4384.25
"Pool 4",2016,5,5,40.75,0.0153643425339385,3487.75
"Pool 4",2016,5,6,85,0.0163571442105854,7401.75
"Pool 4",2016,6,0,1035.25,0.0252890463997133,143384.25
"Pool 4",2016,6,1,-26.5,0.0707983155984089,-4107.25
"Pool 4",2016,6,2,363.25,0.0569210005753568,48543.75
"Pool 4",2016,6,3,284.75,0.0302498306762167,40569.75
"Pool 4",2016,6,4,130.5,0.0197524676207597,18557.5
"Pool 4",2016,6,5,111.5,0.017874332497479,16271.75
"Pool 4",2016,6,6,171.75,0.017601697618114,23549
"Pool 4",2016,7,0,467,0.0293783798998366,162671.5
"Pool 4",2016,7,1,2.5,0.0646506045408612,4267.25
"Pool 4",2016,7,2,74.75,0.0656800740644906,41802.25
"Pool 4",2016,7,3,118.5,0.0392384205097269,42984
"Pool 4",2016,7,4,123.75,0.0252144081187608,40549
"Pool 4",2016,7,5,65.75,0.0250194644967127,37899.75
"Pool 4",2016,7,6,81.75,0.0227156579070333,-4831
"Pool 4",2017,0,0,18489.5,0.0445361040197458,1257054.25
"Pool 4",2017,0,1,3957,0.07853951969266,101416.75
"Pool 4",2017,0,2,7668,0.0709259712884618,392053.25
"Pool 4",2017,0,3,2968.5,0.0432788749375001,284015
"Pool 4",2017,0,4,1249,0.0298110726726539,190459.25
"Pool 4",2017,0,5,910.5,0.0274238724236595,140349.25
"Pool 4",2017,0,6,1736.5,0.0277900467064666,148760.75
"Pool 4",2017,1,0,1914,0.0613566089105907,11799.5
"Pool 4",2017,1,1,683,0.0900377072238839,4384.5
"Pool 4",2017,1,2,625.5,0.0921474962040487,3874.5
"Pool 4",2017,1,3,168,0.067378764271769,1224.25
"Pool 4",2017,1,4,100.75,0.0505304612505111,603.25
"Pool 4",2017,1,5,103.75,0.039408299121822,526.5
"Pool 4",2017,1,6,233,0.0325849578067437,1186.75
"Pool 4",2017,2,0,5297.75,0.0546508516516647,91725
"Pool 4",2017,2,1,1719.75,0.0776096872222754,30248
"Pool 4",2017,2,2,2047.25,0.0727244218711423,35919
"Pool 4",2017,2,3,707.5,0.0485994255380982,12127
"Pool 4",2017,2,4,288.5,0.0395993864362153,4913
"Pool 4",2017,2,5,149,0.0346133653059935,2439
"Pool 4",2017,2,6,385.75,0.0297363977705595,6079.25
"Pool 4",2017,3,0,4932.25,0.04384857544797,177776.75
"Pool 4",2017,3,1,1198,0.0739561535765199,41707.25
"Pool 4",2017,3,2,2423,0.0639132372156483,87985.75
"Pool 4",2017,3,3,623,0.0370708876311117,22470.25
"Pool 4",2017,3,4,227.25,0.026395090526892,8813.5
"Pool 4",2017,3,5,140.5,0.0248794500070592,5171
"Pool 4",2017,3,6,320.5,0.0267693960535131,11628.75
"Pool 4",2017,4,0,2312,0.0413729549381053,139684.25
"Pool 4",2017,4,1,307.25,0.0882551052192189,18433.5
"Pool 4",2017,4,2,1170,0.07468680406149,70067
"Pool 4",2017,4,3,353.75,0.0430930311384993,21803.75
"Pool 4",2017,4,4,179.25,0.0256092758099929,11069
"Pool 4",2017,4,5,99,0.0234201332721317,5996.25
"Pool 4",2017,4,6,202.75,0.0264724411575399,12314.25
"Pool 4",2017,5,0,1129,0.0387191323868819,96999.75
"Pool 4",2017,5,1,33,0.102747760424751,2747.25
"Pool 4",2017,5,2,623.75,0.0751178703838224,53592.75
"Pool 4",2017,5,3,206.5,0.0457061771890571,17582.25
"Pool 4",2017,5,4,71,0.0270291678498297,6153
"Pool 4",2017,5,5,68.5,0.0240287083914468,6044.25
"Pool 4",2017,5,6,126.25,0.0256775091914774,10879.5
"Pool 4",2017,6,0,1892,0.0366550227085332,264467.75
"Pool 4",2017,6,1,9.25,0.117712526520273,929.75
"Pool 4",2017,6,2,576,0.0789478167499306,79664
"Pool 4",2017,6,3,596.5,0.0433125908845627,83983.75
"Pool 4",2017,6,4,166.5,0.0287593338734189,22945.25
"Pool 4",2017,6,5,213,0.0266558172837532,30604.5
"Pool 4",2017,6,6,330.75,0.0267521188133605,46341.25
"Pool 4",2017,7,0,1012.5,0.0366032169775259,474601.25
"Pool 4",2017,7,1,6.75,0.0700791435227233,2965.75
"Pool 4",2017,7,2,202.5,0.0767115657463802,60950.25
"Pool 4",2017,7,3,313.25,0.0480094842137609,124823.75
"Pool 4",2017,7,4,215.75,0.032494663395433,135961.75
"Pool 4",2017,7,5,136.75,0.0320947486605091,89568.75
"Pool 4",2017,7,6,137.5,0.0284717648047307,60330.75
"Pool 4",2018,0,0,14609.5,0.034698708583977,1144696.5
"Pool 4",2018,0,1,3309.25,0.0690231077799253,97215.75
"Pool 4",2018,0,2,5701.75,0.0550510452945338,322553.75
"Pool 4",2018,0,3,2349.75,0.0316289619891262,281810.25
"Pool 4",2018,0,4,1066,0.022377703178883,199654.75
"Pool 4",2018,0,5,749.5,0.0208626759821117,169515
"Pool 4",2018,0,6,1433.25,0.0212329833746075,73946.75
"Pool 4",2018,1,0,1207.25,0.0522077556188721,7519.75
"Pool 4",2018,1,1,421.75,0.0839241656223334,2552.5
"Pool 4",2018,1,2,437.5,0.0790183792982505,2826
"Pool 4",2018,1,3,123.25,0.0550939386212325,811
"Pool 4",2018,1,4,42.75,0.0434296102548949,269.75
"Pool 4",2018,1,5,34.25,0.0329124712832435,240.5
"Pool 4",2018,1,6,147.75,0.0247578227007627,819.25
"Pool 4",2018,2,0,4194,0.0456281868606164,73421.25
"Pool 4",2018,2,1,1492.75,0.0690724798609458,26454.5
"Pool 4",2018,2,2,1541.25,0.0603995644348638,27075.25
"Pool 4",2018,2,3,539,0.0394908837696501,9325.75
"Pool 4",2018,2,4,264.5,0.0319155270626981,4655
"Pool 4",2018,2,5,95,0.027361255551165,1643.25
"Pool 4",2018,2,6,261.5,0.0227423449006803,4267.25
"Pool 4",2018,3,0,4185.25,0.0347182161385558,149024.25
"Pool 4",2018,3,1,1089.5,0.0636170199088784,37734.75
"Pool 4",2018,3,2,1840.75,0.0496557501093055,66209.5
"Pool 4",2018,3,3,612.25,0.0275370240033746,21998.25
"Pool 4",2018,3,4,211.25,0.0205726119847373,7410.75
"Pool 4",2018,3,5,173,0.0184055638935536,6210.25
"Pool 4",2018,3,6,258.5,0.0207439384706367,9460.5
"Pool 4",2018,4,0,1699,0.0312848250103147,103267.25
"Pool 4",2018,4,1,248.5,0.0724605969468437,14597.25
"Pool 4",2018,4,2,838.75,0.0556815403689284,51324
"Pool 4",2018,4,3,223.5,0.0304483890047753,13588.75
"Pool 4",2018,4,4,83.25,0.0195810588898058,5205
"Pool 4",2018,4,5,54.75,0.0176317923540292,3437.5
"Pool 4",2018,4,6,250.25,0.0193436151500039,15114.5
"Pool 4",2018,5,0,909,0.0288059209625045,78888.25
"Pool 4",2018,5,1,31.5,0.0830072630558339,2638
"Pool 4",2018,5,2,409.75,0.0545610847788907,35320
"Pool 4",2018,5,3,215.75,0.0325106722677766,19002.5
"Pool 4",2018,5,4,85.25,0.019449447685799,7433.75
"Pool 4",2018,5,5,36.25,0.0184228994856691,3117.5
"Pool 4",2018,5,6,130.5,0.0196867289136743,11375.75
"Pool 4",2018,6,0,1464.5,0.0259267649912119,202164.25
"Pool 4",2018,6,1,19.5,0.0882426899245681,2406
"Pool 4",2018,6,2,453.75,0.0532701305983835,61889.75
"Pool 4",2018,6,3,367,0.029309010747924,50538.75
"Pool 4",2018,6,4,193.75,0.019819001705172,26922.5
"Pool 4",2018,6,5,175,0.0197282404367588,25292.5
"Pool 4",2018,6,6,255.5,0.0205726493662191,35114.75
"Pool 4",2018,7,0,950.5,0.0260414932593067,530412.5
"Pool 4",2018,7,1,5.75,0.0957444148553395,10832.25
"Pool 4",2018,7,2,180,0.053709647002692,77909.5
"Pool 4",2018,7,3,269,0.0295405914234788,166545
"Pool 4",2018,7,4,185.25,0.0220643402784168,147757.5
"Pool 4",2018,7,5,181.25,0.0245442695568057,129573
"Pool 4",2018,7,6,129.25,0.0236656026265729,-2205.5
"Pool 4",2019,0,0,12315.25,0.0340284084961577,904847.25
"Pool 4",2019,0,1,3219.5,0.0675448391945287,86800.25
"Pool 4",2019,0,2,4975.75,0.0543838490187958,296229
"Pool 4",2019,0,3,1820.5,0.0308561651118096,222984
"Pool 4",2019,0,4,746,0.0219690801515391,51557.25
"Pool 4",2019,0,5,346,0.0206485271243835,135326.75
"Pool 4",2019,0,6,1207.5,0.0205268866032997,111950
"Pool 4",2019,1,0,1059.25,0.0505624627956606,6868.75
"Pool 4",2019,1,1,399,0.0827351541726015,2316.75
"Pool 4",2019,1,2,321,0.0793632084049611,2056.75
"Pool 4",2019,1,3,73.5,0.0534221242689776,469.25
"Pool 4",2019,1,4,165.25,0.0407856159869036,1469
"Pool 4",2019,1,5,9.25,0.0324697620087521,70
"Pool 4",2019,1,6,91.25,0.0236365360852583,487.25
"Pool 4",2019,2,0,3217,0.0462307513577211,57874.5
"Pool 4",2019,2,1,1279.5,0.0692827480966356,23315
"Pool 4",2019,2,2,1173,0.0625038780499229,20952.5
"Pool 4",2019,2,3,327.75,0.0414682243715971,6020
"Pool 4",2019,2,4,136,0.0320444111955336,2645
"Pool 4",2019,2,5,77,0.0274039149995213,1349.75
"Pool 4",2019,2,6,223.75,0.0218497658566742,3592.25
"Pool 4",2019,3,0,3702.25,0.0342649625470493,132771.75
"Pool 4",2019,3,1,1170.5,0.0609270066742462,40233.5
"Pool 4",2019,3,2,1696.25,0.0485635338905467,61585.25
"Pool 4",2019,3,3,447,0.027355883648915,16804.75
"Pool 4",2019,3,4,151.25,0.0203156693719151,5691.25
"Pool 4",2019,3,5,38,0.0185682849188525,1314.5
"Pool 4",2019,3,6,199.25,0.0198881319742266,7142.5
"Pool 4",2019,4,0,1692.5,0.0305214139000007,101449.5
"Pool 4",2019,4,1,313.5,0.0695902688194678,18330.5
"Pool 4",2019,4,2,834.5,0.0528708001305133,49882.25
"Pool 4",2019,4,3,286.75,0.02874376018235,17596
"Pool 4",2019,4,4,50.25,0.0188284419946711,2927
"Pool 4",2019,4,5,27.75,0.0174383156272628,1693
"Pool 4",2019,4,6,179.75,0.0190902048571436,11020
"Pool 4",2019,5,0,713.75,0.0284486931947168,61814.75
"Pool 4",2019,5,1,50,0.081544066875458,4130.5
"Pool 4",2019,5,2,354.25,0.0546214047489591,30605
"Pool 4",2019,5,3,175.25,0.0301583254079004,15131.25
"Pool 4",2019,5,4,50.25,0.0190268504568607,4519.25
"Pool 4",2019,5,5,6.75,0.0179502900373389,604
"Pool 4",2019,5,6,77.25,0.019548272967603,6824.75
"Pool 4",2019,6,0,1137.25,0.0257975632676155,160917.25
"Pool 4",2019,6,1,-0.75,0.105246961699739,21.5
"Pool 4",2019,6,2,404.5,0.0540380309576644,56581.25
"Pool 4",2019,6,3,301.25,0.0279729203595079,42640.25
"Pool 4",2019,6,4,84.25,0.0201178980639484,12217.75
"Pool 4",2019,6,5,65.25,0.0193198904617694,10240.5
"Pool 4",2019,6,6,282.75,0.0196190880006474,39216.5
"Pool 4",2019,7,0,793.25,0.0260621026300956,383150.75
"Pool 4",2019,7,1,7.75,0.085459989875397,-1547
"Pool 4",2019,7,2,192.25,0.0547599104342048,74565.75
"Pool 4",2019,7,3,209,0.0299613688614115,124322.5
"Pool 4",2019,7,4,108.75,0.0221301875384607,22088
"Pool 4",2019,7,5,122,0.024108958135549,120055
"Pool 4",2019,7,6,153.5,0.0234648921633243,43666.5
"Pool 4",2020,0,0,10177.5,0.0367839261264916,1230590.75
"Pool 4",2020,0,1,2584.75,0.0711911768610144,84259.25
"Pool 4",2020,0,2,4567.75,0.0575668078282193,345507.25
"Pool 4",2020,0,3,1624.5,0.033545015344061,295910.75
"Pool 4",2020,0,4,322.75,0.0240766869451848,153247.75
"Pool 4",2020,0,5,25.75,0.0229065387048639,145540
"Pool 4",2020,0,6,1052,0.0237002916957464,206126.75
"Pool 4",2020,1,0,509.75,0.0577042047314487,3133.75
"Pool 4",2020,1,1,213,0.0931821075867967,1174.25
"Pool 4",2020,1,2,238,0.0861940872332794,1538.75
"Pool 4",2020,1,3,30,0.0638576639485278,187.75
"Pool 4",2020,1,4,-7.25,0.0477880148919079,5
"Pool 4",2020,1,5,-40,0.037226169658562,-238.75
"Pool 4",2020,1,6,76,0.0286388442295926,466.75
"Pool 4",2020,2,0,2295.25,0.0488958343575888,39834.5
"Pool 4",2020,2,1,837,0.073380853723588,15216.25
"Pool 4",2020,2,2,937.75,0.065974249716987,16486.75
"Pool 4",2020,2,3,238.25,0.0440599844841676,4029.75
"Pool 4",2020,2,4,96.25,0.0342415091775334,1546.5
"Pool 4",2020,2,5,-0.5,0.0294022610457116,-405.25
"Pool 4",2020,2,6,186.5,0.0254405679265827,2960.5
"Pool 4",2020,3,0,2937.5,0.0368092179486832,103295.75
"Pool 4",2020,3,1,1067.75,0.0629173814693282,36866.75
"Pool 4",2020,3,2,1338.5,0.0516160310046741,47684
"Pool 4",2020,3,3,346,0.0293981678359619,12536.25
"Pool 4",2020,3,4,44,0.0227032186435177,1627
"Pool 4",2020,3,5,-17,0.0200865880492436,-718.75
"Pool 4",2020,3,6,158.25,0.0228803124458285,5301.25
"Pool 4",2020,4,0,1321,0.0332048156015061,80815.5
"Pool 4",2020,4,1,321.25,0.0711163530906136,19480.75
"Pool 4",2020,4,2,709,0.0558250417759052,43055.5
"Pool 4",2020,4,3,192.75,0.0311240912817312,11729.5
"Pool 4",2020,4,4,-2.25,0.0203246853892107,-202.5
"Pool 4",2020,4,5,-9.5,0.0190693116479516,-427.5
"Pool 4",2020,4,6,109.75,0.0220457059469282,7180.5
"Pool 4",2020,5,0,706.75,0.0306810464313442,61520.75
"Pool 4",2020,5,1,87.5,0.0828236626855437,7588.5
"Pool 4",2020,5,2,396.5,0.0575518767050543,34449.5
"Pool 4",2020,5,3,163.25,0.0320558781383467,14002.75
"Pool 4",2020,5,4,-3.5,0.0208231132312022,-206
"Pool 4",2020,5,5,-12.75,0.0190446209624813,-1044.25
"Pool 4",2020,5,6,75.75,0.0216598370071728,6730.5
"Pool 4",2020,6,0,1264,0.0282225978367012,177360.25
"Pool 4",2020,6,1,46.5,0.0882216660385141,6119
"Pool 4",2020,6,2,604.5,0.0556073438586095,83297.25
"Pool 4",2020,6,3,316,0.0307714133715048,44746.5
"Pool 4",2020,6,4,41.75,0.0214336720498679,6571.25
"Pool 4",2020,6,5,10.25,0.0220150905899888,3075
"Pool 4",2020,6,6,245,0.022411221270446,33550.75
"Pool 4",2020,7,0,1143.25,0.0294636692669313,764629.75
"Pool 4",2020,7,1,11.75,0.100581585827998,-2187
"Pool 4",2020,7,2,343.5,0.0569518224000022,118995.5
"Pool 4",2020,7,3,338.25,0.0320326722276989,208678.5
"Pool 4",2020,7,4,153.75,0.0247016104429457,143907
"Pool 4",2020,7,5,95.25,0.028633092010719,145299
"Pool 4",2020,7,6,200.75,0.0272380312401655,149936.75
"Pool 4",2021,0,0,8828.5,0.0382689751726295,1629770.75
"Pool 4",2021,0,1,2528.75,0.0689186110510873,90014.25
"Pool 4",2021,0,2,4174.25,0.0585707919852812,362713.25
"Pool 4",2021,0,3,1522.25,0.0351141830636657,432585.75
"Pool 4",2021,0,4,-11,0.0262980658646819,275445.75
"Pool 4",2021,0,5,-338,0.0252267843248192,253937
"Pool 4",2021,0,6,952.25,0.0238458050361675,215074.25
"Pool 4",2021,1,0,476.5,0.0553131788242273,3414.5
"Pool 4",2021,1,1,239,0.0853141002995236,1573
"Pool 4",2021,1,2,187.5,0.0800144040282513,1355.5
"Pool 4",2021,1,3,53.5,0.0585370491025245,428.25
"Pool 4",2021,1,4,-41.25,0.0480541071742762,-111.75
"Pool 4",2021,1,5,-31,0.0363542699683099,-135
"Pool 4",2021,1,6,68.75,0.0269362483550503,305
"Pool 4",2021,2,0,2222,0.0478512198198421,40730.5
"Pool 4",2021,2,1,922.75,0.0695890189330203,17324
"Pool 4",2021,2,2,843.25,0.0652115968250732,15103.5
"Pool 4",2021,2,3,228.75,0.0429406773048278,4350
"Pool 4",2021,2,4,45.25,0.0351372542978278,870
"Pool 4",2021,2,5,-2.75,0.0296653414755725,-27.5
"Pool 4",2021,2,6,184.75,0.024391356064694,3111.5
"Pool 4",2021,3,0,2569.5,0.0378550973916931,90069.75
"Pool 4",2021,3,1,934.75,0.0609609079536139,32540.25
"Pool 4",2021,3,2,1210.5,0.0521294308299095,42936.25
"Pool 4",2021,3,3,350.25,0.030931427474749,12270.75
"Pool 4",2021,3,4,-40.75,0.0246095075380714,-1331
"Pool 4",2021,3,5,-52.75,0.0222150594795557,-2452.5
"Pool 4",2021,3,6,167.5,0.0223963400523068,6106.5
"Pool 4",2021,4,0,1045.75,0.0355901897462695,64052
"Pool 4",2021,4,1,267.5,0.0717526819456373,16441.5
"Pool 4",2021,4,2,699.5,0.0575856279589013,42524.5
"Pool 4",2021,4,3,128.5,0.0334052427438605,7993.25
"Pool 4",2021,4,4,-48.75,0.0231336735168122,-3112
"Pool 4",2021,4,5,-116.5,0.0215142264246913,-7000.25
"Pool 4",2021,4,6,115.5,0.0224081803911383,7205
"Pool 4",2021,5,0,514,0.0338201740777592,44476.75
"Pool 4",2021,5,1,75,0.0854924000941915,6148
"Pool 4",2021,5,2,429.25,0.0599589931085015,37008.75
"Pool 4",2021,5,3,65.25,0.0352135951650194,5730.5
"Pool 4",2021,5,4,-57.5,0.0235541971785789,-4885.25
"Pool 4",2021,5,5,-78,0.0223228817178253,-6580.5
"Pool 4",2021,5,6,80,0.0223248014822554,7055.25
