"state","year","agi_class","age_group","total_n1","total_n2","nonmig_y1_agi","outflow_n1","outflow_n2","samest_y1_agi","net_outflow_n1","pct_outflow_n1","net_outflow_n2","pct_outflow_n2","outflow_agi","net_outflow_agi","total_agi","pct_outflow_agi"
"FL",2019,3,"3",423828,999818,13664099,9454,21592,635910,-1344,0.0509451947488132,-2635,0.0215959304593436,344018,-51261,14700128,0.0234023812581768
"FL",2019,3,"4",393007,803627,13424900,6350,11758,459220,-1488,0.0299180421722768,-2458,0.014631165951368,229182,-56318,14196352,0.0161437248104302
"FL",2019,3,"5",354099,585125,13170621,5041,7573,348887,-2488,0.0213866743481343,-3540,0.0129425336466567,183158,-95265,13866596,0.0132085769283247
"FL",2019,3,"6",346557,532203,13271816,8338,11853,269993,-1606,0.0342021658774747,-2730,0.0222715768231295,304289,-61854,13989005,0.0217520116691645
"FL",2019,4,"0",1194784,2347383,66058306,33010,59623,2490933,-8556,0.0499027439269357,-15962,0.0253997749834603,2019466,-539392,71052180,0.0284222947135471
"FL",2019,4,"1",37241,55141,1355656,3036,4194,140840,290,0.112617813699954,269,0.0760595564099309,181371,17057,1611067,0.112578185761362
"FL",2019,4,"2",212868,409878,9882085,10941,19261,732461,-451,0.0904833042073022,-1169,0.0469920317753088,664819,-31206,11214870,0.059280134321664
"FL",2019,4,"3",223139,561347,11896983,5611,14112,537170,-1526,0.0632430906296075,-3658,0.0251395304508619,343364,-95577,12850185,0.026720549159409
"FL",2019,4,"4",227163,500687,13003038,3465,7054,423205,-1961,0.0310525921915101,-3533,0.0140886422056095,213069,-121976,13779382,0.0154628850553675
"FL",2019,4,"5",226003,403222,13755529,3265,5305,348457,-2912,0.0234731397370831,-4625,0.0131565241975884,201269,-181998,14541874,0.0138406507992024
"FL",2019,4,"6",268370,417108,16165012,6692,9697,308799,-1996,0.0361329507769125,-3246,0.023248175532476,415571,-125692,17054800,0.0243668058259258
"FL",2019,5,"0",727707,1611545,57101917,19117,38474,1778931,-8129,0.0528701798938309,-16419,0.023873984282164,1654547,-707606,61162426,0.0270516901994699
"FL",2019,5,"1",8311,14255,406112,827,1174,41698,45,0.141258572975575,43,0.0823570676955454,69941,3556,492274,0.142077379670671
"FL",2019,5,"2",94189,216238,6164786,5143,10068,406748,-529,0.106891462909682,-1375,0.0465598090992333,442540,-45722,6980274,0.0633986574166
"FL",2019,5,"3",131059,382913,9872415,3648,10178,395388,-1104,0.0776596799914542,-2897,0.0265804503895141,316751,-94288,10643899,0.0297589257470406
"FL",2019,5,"4",142228,358300,11371836,2356,5238,334053,-1604,0.0368281913547262,-3552,0.0146190343287748,204475,-139330,12042628,0.0169792673160709
"FL",2019,5,"5",150205,295913,12628913,2245,4027,299099,-2836,0.0268100262973936,-4918,0.0136087295928195,195181,-248254,13424867,0.0145387660078867
"FL",2019,5,"6",201715,343926,16657852,4898,7789,301942,-2101,0.038613885928166,-3720,0.0226473136663119,425656,-183569,17578482,0.0242146051064022
"FL",2019,6,"0",1053649,2583356,129414006,26228,58771,3407106,-19225,0.0557785372548164,-42003,0.0227498649044112,3558852,-2701609,138881034,0.0256251836373857
"FL",2019,6,"1",4348,7343,359931,426,600,25429,52,0.137994480220791,54,0.0817104725588996,53391,6571,416144,0.128299338690453
"FL",2019,6,"2",88037,217836,8615137,4723,9925,504471,-952,0.112736690255234,-2441,0.0455617987844066,619183,-129752,9721388,0.0636928594970183
"FL",2019,6,"3",188181,611945,21903679,5445,16623,737122,-2204,0.0883351666746377,-6321,0.0271642059335398,737405,-304583,23573330,0.0312813251246218
"FL",2019,6,"4",229958,671479,28871486,4216,11055,721998,-3556,0.0480739961210308,-8976,0.0164636570912865,582848,-503890,30656633,0.0190121335242523
"FL",2019,6,"5",233544,509638,30386448,3727,7472,717664,-6794,0.0319939711574693,-13270,0.0146613871022177,515901,-960974,32640265,0.0158056621170202
"FL",2019,6,"6",309581,565115,39277322,7691,13096,700420,-5771,0.0423023376757618,-11049,0.0231740442210877,1050121,-808981,41873271,0.0250785519000892
"FL",2019,7,"0",448744,1153217,243045631,10585,24870,4623909,-14271,0.0554213538231152,-32546,0.0215657590895729,5902493,-13412784,264675581,0.0223008597079456
"FL",2019,7,"1",1040,1837,449167,78,105,29123,-12,0.100961538461538,-28,0.0571584104518236,55669,-18478,535647,0.10392852008879
"FL",2019,7,"2",16502,41348,6723639,908,2087,230993,-344,0.1264695188462,-668,0.050474025345845,443314,-172624,7657233,0.0578948035145333
"FL",2019,7,"3",66663,231431,24448210,1824,5772,547183,-1139,0.0865847621619189,-3560,0.0249404790196646,757855,-682146,26159339,0.0289707243749546
"FL",2019,7,"4",104414,341318,48835192,1947,5864,1133010,-2630,0.0561610512000306,-7349,0.0171804592784441,973851,-2810297,53253116,0.0182872115877689
"FL",2019,7,"5",114241,266973,67290180,2052,4477,1429777,-5777,0.0391890827286176,-12326,0.0167694860528967,1282782,-5667145,74789217,0.0171519645672985
"FL",2019,7,"6",145884,270310,95299240,3776,6565,1253821,-4369,0.0450015080474898,-8615,0.0242869298213163,2389019,-4062094,102281026,0.0233574015966559
"GA",2019,0,"0",3663863,7944381,253038738,113935,218625,10775703,-16964,0.0596706263307334,-35633,0.0275194505399477,7851834,-421021,271469623,0.0289234350172579
"GA",2019,0,"1",321904,484987,5677866,21570,30456,813881,-3808,0.0946120582533923,-5951,0.062797559522214,649698,-65991,7067294,0.0919302352498707
"GA",2019,0,"2",728290,1547703,26372185,38666,72828,2860914,-5266,0.0999986269205948,-11300,0.047055539725645,1942998,-226811,31122041,0.062431573816126
"GA",2019,0,"3",710970,2022132,46642932,20598,53612,2389110,-3427,0.0754068385445237,-10194,0.0265126114417852,1482902,-287581,50659761,0.0292717922613176
"GA",2019,0,"4",686892,1732574,63997441,13385,29657,2106921,-1225,0.0431756375092445,-3146,0.017117306389222,1537994,152693,67443383,0.022804223803542
"GA",2019,0,"5",600066,1158817,58859407,10282,17947,1542426,-543,0.0299083767452247,-1027,0.0154873461469758,1333852,167830,61520787,0.0216813221196276
"GA",2019,0,"6",615741,998168,51488904,9434,14125,1062449,-2695,0.0229398399651802,-4015,0.0141509244936724,904387,-161162,53656355,0.0168551702775934
"GA",2019,1,"0",272880,401031,2728067,11061,16299,238111,-1230,0.0597295514511873,-1518,0.0406427433290693,65940,-7331,3136701,0.0210220865807739
"GA",2019,1,"1",46880,62782,367391,3119,4077,57819,-579,0.086966723549488,-728,0.0649389952534166,19335,-3118,465991,0.0414922176608561
"GA",2019,1,"2",52637,84148,506006,3576,5577,72557,-240,0.105952086935046,-286,0.0662760849931074,21640,-1808,630039,0.0343470801013906
"GA",2019,1,"3",32053,59095,340657,1420,2582,37175,-18,0.0805540823011887,33,0.0436923597597089,8632,-102,399678,0.021597385895646
"GA",2019,1,"4",32704,50426,349204,1027,1589,21911,-34,0.0485873287671233,-69,0.0315115218339745,5944,-399,388861,0.0152856676293071
"GA",2019,1,"5",38854,52467,428252,874,1142,20723,-59,0.0293920831831986,-89,0.0217660624773667,4897,-231,465054,0.0105299599616389
"GA",2019,1,"6",69752,92113,736555,1045,1332,27923,-300,0.0190962266314944,-379,0.0144604996037476,5490,-1673,787075,0.00697519296128069
"GA",2019,2,"0",837398,1697722,13944536,29215,53606,1112439,-5383,0.0640149606280407,-10052,0.0315752520141696,500869,-95699,15725188,0.0318513839071431
"GA",2019,2,"1",144139,224600,1770613,8410,11882,243163,-2110,0.0824343168746835,-3437,0.0529029385574354,145595,-37765,2182892,0.0666982150285035
"GA",2019,2,"2",214808,473559,3171511,9925,19475,377049,-1600,0.090662358943801,-3413,0.041124759533659,169975,-28521,3767707,0.0451136460451941
"GA",2019,2,"3",159802,425148,2688255,4753,11898,223401,-605,0.0744546376140474,-1555,0.0279855485619126,80776,-10993,3021806,0.026731034354952
"GA",2019,2,"4",112845,248662,2051283,2653,5371,129960,-259,0.047596260357127,-426,0.0215996010648993,45119,-4995,2239337,0.0201483742732782
"GA",2019,2,"5",91486,158376,1886126,1675,2567,72298,-261,0.0280589379795816,-489,0.0162082638783654,28920,-4374,2005367,0.0144213004402685
"GA",2019,2,"6",114318,167377,2376746,1799,2413,66565,-548,0.0211077870501583,-732,0.014416556635619,30482,-9051,2508077,0.0121535343611859
"GA",2019,3,"0",948540,1925623,29911217,29856,54044,2073910,-5545,0.056975984144053,-10427,0.0280657221065598,1071249,-201038,33169986,0.0322957326542134
"GA",2019,3,"1",98493,145606,2109845,7115,10348,306116,-1125,0.105063303991147,-1650,0.0710684999244537,244094,-37286,2630218,0.092803714368923
"GA",2019,3,"2",235753,474170,6418190,11647,21316,776640,-2208,0.0904166648992802,-4213,0.0449543412700086,422582,-80029,7649133,0.0552457383078579
"GA",2019,3,"3",194364,514479,6143579,4809,11725,434056,-915,0.0603249572966187,-2347,0.0227900458522117,175908,-34170,6785370,0.02592459954284
"GA",2019,3,"4",165260,366834,5671151,2746,5430,280049,-320,0.0328573157448868,-728,0.0148023356613618,99823,-12828,6068703,0.0164488194594463
"GA",2019,3,"5",134933,236312,5005900,1888,2922,164852,-255,0.0216551918359482,-423,0.0123650089711906,68306,-10434,5259537,0.0129870747177936
"GA",2019,3,"6",119737,188222,4562551,1651,2303,112194,-722,0.019233820790566,-1066,0.0122355516358343,60533,-26291,4777022,0.012671702160886
"GA",2019,4,"0",534850,1127980,28952245,16152,30705,1652641,-2302,0.057408619239039,-5246,0.0272212273267257,992616,-137017,31623286,0.0313887683904829
"GA",2019,4,"1",23582,36692,814750,1955,2806,135366,-102,0.118989059452124,-181,0.0764744358443257,117934,-5211,1030892,0.114399956542489
"GA",2019,4,"2",105562,221705,4734965,6356,11702,574695,-677,0.110854284685777,-1651,0.0527818497553055,390350,-38993,5670425,0.0688396372405948
"GA",2019,4,"3",107263,293901,5682228,3221,8229,367349,-627,0.0767179735789601,-1795,0.0279992242285668,197738,-38400,6272795,0.0315231089171573
"GA",2019,4,"4",107785,248857,6178887,1813,3726,274781,-255,0.0345688175534629,-585,0.0149724540599621,112212,-15899,6580691,0.017051704752586
"GA",2019,4,"5",96861,178015,5887679,1382,2232,170947,-169,0.0230433301328708,-335,0.0125382692469736,85479,-10503,6163843,0.0138678094169498
"GA",2019,4,"6",93797,148810,5653733,1425,2010,129500,-472,0.021429256799258,-699,0.0135071567770983,88901,-28010,5904637,0.0150561330019102
"GA",2019,5,"0",338634,795481,26186746,9495,19826,1171997,-989,0.0585469858313105,-3053,0.024923285408451,818702,-87259,28179533,0.0290530719582897
"GA",2019,5,"1",5864,10073,278541,587,803,40587,14,0.13693724420191,-72,0.0797180581753202,49767,1408,351539,0.141568929763127
"GA",2019,5,"2",54307,128409,3438385,3366,6609,366734,-171,0.121697018800523,-649,0.0514683550218443,289446,-15228,4054893,0.0713819082279113
"GA",2019,5,"3",67466,207948,5042220,2206,6088,288069,-334,0.0902380458304924,-1282,0.0292765499067074,191075,-28995,5530988,0.0345462691294937
"GA",2019,5,"4",72538,189199,5841730,1294,2901,214554,-201,0.0399928313435716,-538,0.0153330620140698,111833,-18007,6183796,0.0180848462659506
"GA",2019,5,"5",67887,137192,5717810,969,1740,139526,-115,0.0256308276989703,-228,0.01268295527436,83821,-10212,5953042,0.0140803642910633
"GA",2019,5,"6",70572,122660,5868058,1073,1685,122523,-182,0.0238763248880576,-284,0.0137371596282407,92757,-16225,6105273,0.0151929324044969
"GA",2019,6,"0",519433,1375709,63599427,12873,30281,2278041,-1388,0.0582962576501685,-4541,0.0220111956816449,1750720,-186253,67621406,0.0258900265989737
"GA",2019,6,"1",2604,4618,170587,353,491,24591,104,0.188556067588326,122,0.106323083585968,44049,13450,214515,0.205342283756381
"GA",2019,6,"2",54531,137616,5225797,3238,6875,503243,-225,0.126075076561956,-740,0.0499578537379375,428185,-31123,6091945,0.0702870758025557
"GA",2019,6,"3",107960,367593,12719621,3067,9339,583613,-703,0.0865042608373472,-2434,0.0254058156711363,413652,-96195,13758541,0.0300651064673209
"GA",2019,6,"4",130772,401550,16727153,2454,6433,505229,-190,0.049192487688496,-747,0.0160204208691321,341654,-25992,17578350,0.0194360676627784
"GA",2019,6,"5",115970,262278,15096719,2125,4259,385835,69,0.0367250150901095,61,0.016238495031989,296936,11466,15760373,0.0188406708394528
"GA",2019,6,"6",107596,202054,13659548,1636,2884,275527,-443,0.0268039704078219,-803,0.0142734120581627,226241,-57859,14217680,0.0159126524158653
"GA",2019,7,"0",212128,620835,87716497,5283,13864,2248561,-127,0.0653567657263539,-796,0.0223312152182142,2651737,293579,92013520,0.0288189931218804
"GA",2019,7,"1",342,616,166137,31,49,6236,-10,0.14327485380117,-5,0.0795454545454545,28921,2530,191244,0.151225659367091
"GA",2019,7,"2",10692,28096,2877329,558,1274,189992,-145,0.119154508043397,-348,0.0453445330296128,220818,-31109,3257895,0.0677793483215389
"GA",2019,7,"3",42062,153968,14026369,1122,3751,455444,-225,0.0891778802719795,-814,0.0243622051335342,415119,-78724,14890580,0.0278779604286737
"GA",2019,7,"4",64988,227046,27178030,1398,4207,680433,34,0.0647350280051702,-53,0.018529284814531,821405,230813,28403642,0.0289190027109904
"GA",2019,7,"5",54075,134177,24836919,1369,3085,588241,247,0.0570503929727231,476,0.0229920180060666,765490,192118,25913569,0.0295401223968802
"GA",2019,7,"6",39969,76932,18631710,805,1498,328213,-28,0.0374790462608522,-52,0.0194717412780117,399980,-22052,19356587,0.020663766809717
"HI",2019,0,"0",578222,1145399,40463829,28227,57263,154283,3272,0.0990328973992688,8994,0.0499939322454446,1866339,169330,42160718,0.0442672489590903
"HI",2019,0,"1",53459,72796,1161856,6143,8934,11846,-68,0.167118726500683,201,0.122726523435354,186554,1123,1321793,0.14113707668296
"HI",2019,0,"2",108275,205515,4363651,9736,19576,36054,1419,0.180798891710921,3507,0.095253387830572,477156,45774,4782291,0.0997756096398149
"HI",2019,0,"3",98446,261897,6702087,5449,15513,33634,948,0.157578774150296,3265,0.0592332100024055,422610,55952,7074618,0.0597360875173755
"HI",2019,0,"4",90607,219749,8238226,2617,6185,24123,326,0.06826183407463,878,0.0281457481035181,253834,-31661,8504991,0.029845299072039
"HI",2019,0,"5",94953,177694,8809875,2040,3617,22729,178,0.0380925299885206,384,0.020355217396198,288583,46931,9062228,0.0318445971564609
"HI",2019,0,"6",132482,207748,11188132,2242,3438,25893,469,0.0259506951887804,759,0.0165488957775767,237599,51210,11414796,0.020815001862495
"HI",2019,1,"0",42138,59030,480456,1915,2613,4047,271,0.0620105368076321,426,0.0442656276469592,10796,1430,511546,0.0211046513900998
"HI",2019,1,"1",5374,6772,49318,526,624,1015,51,0.116114625976926,69,0.0921441228588305,3214,251,56221,0.0571672506714573
"HI",2019,1,"2",6435,9765,70989,565,785,1161,68,0.121989121989122,107,0.0803891449052739,3222,326,80120,0.0402146779830255
"HI",2019,1,"3",4119,7541,51436,261,441,495,40,0.107064821558631,87,0.0584803076515051,1467,293,56154,0.0261245859600385
"HI",2019,1,"4",3847,6077,48026,121,198,282,-7,0.051468676891084,12,0.0325818660523284,674,-5,50867,0.0132502408241099
"HI",2019,1,"5",5829,7767,75535,178,229,367,43,0.0392863269857609,62,0.0294837131453586,874,193,77629,0.011258679101882
"HI",2019,1,"6",16534,21108,185150,264,336,724,76,0.0203217612193057,89,0.0159181353041501,1342,372,190552,0.00704269700659138
"HI",2019,2,"0",87421,144311,1646344,5138,7774,13043,390,0.0889260017615905,1008,0.0538697673774002,91865,4744,1757395,0.0522733932894995
"HI",2019,2,"1",18221,23438,259359,1981,2438,3356,-160,0.133801657428242,-128,0.104019114258896,36175,-5011,298890,0.121031148583091
"HI",2019,2,"2",18665,32936,320934,1595,2584,3602,215,0.138440932226092,529,0.0784551858149138,28563,3832,355902,0.0802552388016926
"HI",2019,2,"3",11220,26293,214737,612,1323,1895,127,0.117914438502674,288,0.0503175750199673,10822,2324,228059,0.0474526328713184
"HI",2019,2,"4",9016,18093,181371,319,559,961,54,0.0620008873114463,73,0.0308959266014481,5547,1072,188723,0.0293922839293568
"HI",2019,2,"5",10070,15669,223083,267,382,1125,39,0.0379344587884806,76,0.0243793477567171,4652,691,230165,0.0202115873395173
"HI",2019,2,"6",20229,27882,446858,364,488,2102,115,0.0241237826882199,170,0.0175023312531382,6102,1834,455652,0.0133917990045034
"HI",2019,3,"0",159776,279392,5384541,9465,17888,28497,1156,0.111956739435209,2955,0.0640247394342,340037,43276,5696421,0.0596930950152736
"HI",2019,3,"1",24062,33313,582272,2959,4652,4977,-22,0.193333887457402,96,0.139645183561973,98900,-619,666838,0.148311883845852
"HI",2019,3,"2",44124,78689,1336013,4053,8136,10137,701,0.1843894479195,1650,0.103394375325649,148576,25509,1462906,0.101562232980109
"HI",2019,3,"3",26564,60213,919854,1245,3138,4698,277,0.118129799728956,850,0.0521149917791839,47823,10787,964549,0.0495806848589341
"HI",2019,3,"4",20777,40239,776661,492,933,3151,98,0.0449054242672186,184,0.0231864608961455,18281,3889,798444,0.0228957822965668
"HI",2019,3,"5",20719,32483,823971,352,511,2826,38,0.0246633524784015,63,0.0157313056060093,13049,1551,842050,0.0154967044712309
"HI",2019,3,"6",23530,34455,945768,364,518,2706,64,0.022014449638759,112,0.0150341024524742,13405,2159,961631,0.0139398584280249
"HI",2019,4,"0",99065,192675,5588149,4681,10721,26961,706,0.108221874526826,2092,0.0556429220189438,286115,43033,5833612,0.0490459427195364
"HI",2019,4,"1",4405,6729,173936,520,924,2497,40,0.209761634506243,85,0.137316094516273,30591,2201,194882,0.156971911207808
"HI",2019,4,"2",20629,39525,989158,1928,4260,8402,214,0.206505405012361,639,0.107779886148008,117878,13069,1086553,0.10848803509815
"HI",2019,4,"3",19822,49255,1081490,1257,3763,5490,276,0.189839572192513,1004,0.0763983351943965,76885,16961,1144709,0.0671655416354724
"HI",2019,4,"4",16161,35232,957527,359,805,4279,35,0.0498112740548233,120,0.0228485467756585,22537,2251,982348,0.0229419716841689
"HI",2019,4,"5",16914,29914,1055509,290,492,2793,71,0.0290883291947499,128,0.0164471484923447,18002,4350,1073115,0.016775462089338
"HI",2019,4,"6",21134,32020,1330527,327,477,3496,70,0.0225702659222107,116,0.014896939412867,20219,4202,1352003,0.0149548484729694
"HI",2019,5,"0",64014,145374,5117993,2589,6558,17330,439,0.102446339863155,1290,0.0451112303438029,224445,38924,5307591,0.0422875462709919
"HI",2019,5,"1",926,1597,49939,106,207,0,13,0.22354211663067,60,0.1296180338134,8931,1136,54467,0.163970844731672
"HI",2019,5,"2",9335,21186,623302,874,2089,4530,196,0.223781467595072,509,0.0986028509392995,74889,16904,676408,0.110715721872006
"HI",2019,5,"3",13141,38735,999596,798,2580,4618,113,0.196332090404079,459,0.0666064282948238,69660,10321,1059253,0.0657633256644069
"HI",2019,5,"4",12126,31643,996485,344,879,2598,57,0.0724888668975755,145,0.0277786556268369,30080,5195,1023654,0.0293849288919889
"HI",2019,5,"5",12465,25209,1058046,222,413,3199,9,0.0331327717609306,31,0.0163830378039589,19543,880,1081399,0.0180719604882194
"HI",2019,5,"6",16021,27004,1390623,245,390,2383,51,0.0243430497472068,86,0.0144423048437269,21340,4487,1412407,0.0151089593863525
"HI",2019,6,"0",97520,251526,12079855,3517,9392,40165,409,0.0963084495488105,1498,0.0373400761750276,475723,53208,12503736,0.0380464686714435
"HI",2019,6,"1",424,856,36024,51,89,0,10,0.209905660377358,19,0.103971962616822,8741,3166,39487,0.221363993212956
"HI",2019,6,"2",8238,21303,817535,656,1575,8220,66,0.191187181354698,202,0.0739332488381918,82942,5167,886452,0.0935662619070181
"HI",2019,6,"3",19396,65788,2241270,1093,3694,9952,144,0.190451639513302,682,0.0561500577612939,146337,19228,2362519,0.061941089151029
